season,episode,timestamp,speaker,text
1,2,00:37:35,Irving,"Thank you, Mr. Milchick."
1,2,00:37:59,Helly,Nothing scary yet.
1,2,00:38:09,Helly,"Oh, God! A four!"
1,2,00:38:11,Dylan,"Don’t fuck around. I told you, you’ll understand when you see it, so just be patient."
1,2,00:38:16,Helly,"What even are these numbers? Like, do we even know what we’re supposedly cleaning?"
1,2,00:38:23,Dylan,My theory? The sea.
1,2,00:38:29,Helly,The sea?
1,2,00:38:30,Dylan,"Yeah. Think about it. Okay, if our Outies are up there severing their brains, shit must have gotten pretty bad. Famine, plagues, et cetera. So what is a desperate humanity to do?"
1,2,00:38:46,Helly,Populate the sea?
1,2,00:38:47,Dylan,"Populate the sea. But first, they gotta send probes down to the sea to clean up all the deadly eels and shit, ’cause we can’t cohabitate with that. So, we send the probes down, they send us the data coded, we sense what’s eels, and then we tell the probes what to blow up."
1,2,00:39:08,Helly,This is the leading theory?
1,2,00:39:11,Dylan,"Nah, Irv thinks we’re cutting swear words out of movies."
1,2,00:39:18,Mark,"But what is it? Like, what… what are we actually workin’ on down there?"
1,2,00:39:24,Petey,"I don’t know. I thought without severance it would make more sense, but… They separate us from the other departments. We don’t even know how many there are. But I’ve been reintegrated for two weeks now. I’ve been mapping out the floor. I hid the original for you when I left."
1,2,00:40:20,Mark,You okay?
1,2,00:40:30,Petey,Sorry. Reintegration sickness.
1,2,00:40:36,Mark,Never heard of that one.
1,2,00:40:38,Petey,"Because I’m the first dipshit that’s ever had it. Plus, living in a cold-ass greenhouse doesn’t help, but I can’t go home."
1,2,00:40:49,Mark,"Okay, so what is it that happens down there that’s so bad?"
1,2,00:40:57,Petey,There’s this room…We go in there when we don’t act right.
1,2,00:41:15,Mark,What is that?
1,2,00:41:23,Milchick (on tape),I’m afraid you’re not sorry.
1,2,00:41:26,Mark (on tape),Please. I truly am. I’m sorry.
1,2,00:41:30,Milchick (on tape),Please read the statement again.
1,2,00:41:33,Mark (on tape),"Forgive me for the harm I have caused this world. None may atone for my actions but me, and only in me shall their stain live on. I am thankful to have been caught, my fall cut short by those with wizened hands. All I can be is sorry, and that is all that I am."
1,2,00:41:56,Milchick (on tape),"I’m afraid you don’t mean it. Again, please."
1,2,00:42:02,Mark (on tape),Forgive me for the harm I have caused this world. None may atone for my actions but me.
1,2,00:42:15,Mark,The fuck is that?
1,2,00:42:19,Petey,That’s the break room.
1,2,00:42:53,Burt,I’m… I’m sorry.
1,2,00:42:54,Irving,"No, I’m sorry, sir."
1,2,00:42:56,Burt,I didn’t think anybody was out here. I’m coming out from my session.
1,2,00:43:01,Irving,I was just going in. I was admiring the art while I wait.
1,2,00:43:07,Burt,That piece hung in the Perpetuity Wing for many years.
1,2,00:43:11,Irving,I know. And it broke my heart when they took it down.
1,2,00:43:14,Burt,It’s better here. It’s calming.
1,2,00:43:20,Irving,I’m Irving. Macrodata Refinement. Are you a department head?
1,2,00:43:25,Burt,"Well, Optics and Design. A two-person department, so, barely."
1,2,00:43:30,Irving,"So, this is your work?"
1,2,00:43:32,Burt,We don’t paint them. We do hang them.
1,2,00:43:35,Irving,I loved that you did the Ambrose cycle in the team-building space last quarter. I’d never seen it.
1,2,00:43:43,Burt,"Well, it’s rare to meet a sophisticate. Most people only think of O&D when new handbook totes come in."
1,2,00:43:51,Irving,"Well, I love those too."
1,2,00:43:53,Burt,"Yeah? There’s new ones coming next month. Best design yet, in my view."
1,2,00:44:01,Irving,"Wow! Well, that’s all I’ll be thinking about until then."
1,2,00:44:06,Ms. Casey,Irving?
1,2,00:44:45,Ms. Casey,"All right, Irving. What I’d like to do is share with you some facts about your Outie. Because your Outie is an exemplary person, these facts should be very pleasing. Just relax your body and be open to the facts. Try to enjoy each equally. These facts are not to be shared outside this room. But for now, they’re yours to enjoy."
1,2,00:45:23,Ms. Casey,Your Outie is generous. Your Outie is fond of music and owns many records. Your Outie is a friend to children and to the elderly and the insane. Your Outie is strong and helped someone lift a heavy object. Your Outie attends many dances and is popular among the other attendees. Your Outie likes films and owns a machine that can play them. Your Outie is splendid and can swim gracefully and well.
1,2,00:46:10,Ms. Casey,"I’m sorry. Please try to enjoy each fact equally, and not show preference for any over the others. That’s ten points off. You have 90 points remaining."
1,2,00:46:22,Irving,"Points?
Ms. Casey: Please don’t speak."
1,2,00:46:32,Ms. Casey,Your Outie won a game two weeks ago. Your Outie values water. A photo of your Outie with a trophy was once in a newspaper. Your Outie has no fear of muggers or knaves. Your Outie likes the sound of radar. Your Outie is skilled at kissing and lovemaking.
1,2,00:47:05,Ms. Casey,I’m sorry. Please don’t respond to any specific fact. That’s ten points off.
1,2,00:47:11,Irving,"I was just…
Ms. Casey: Please don’t speak further,"
1,2,00:47:14,Ms. Casey,or all remaining points will be deducted and the wellness session will end.
1,2,00:47:35,Irving,Okay.
1,2,00:47:57,Helly,"Is it just the elevators?
Dylan: What?"
1,2,00:47:59,Helly,With the code detectors. Or is it the stairwells too?
1,2,00:48:01,Dylan,Jesus. Stairwells too. Why?
1,2,00:48:03,Helly,"If no one accepts the resignations, what makes you think they’re being delivered at all?"
1,2,00:48:07,Dylan,You gotta let the info-smuggling notion go.
1,2,00:48:10,Helly,"Okay, but how good are the scanners? Like, what if you wrote the letters funky, like one of those robot tests?"
1,2,00:48:14,Irving,"Hi, kids. What’s for dinner?
Dylan: Nope!"
1,2,00:48:16,Helly,How was Wellness?
1,2,00:48:18,Irving,Great. Very restorative. I met the O&D department head.
1,2,00:48:22,Dylan,"Burt? I’ve met that guy. He’s a fuck. You didn’t tell him where we are, did you?"
1,2,00:48:26,Irving,Burt’s not a fuck. And no.
1,2,00:48:28,Dylan,I’m asking for the safety of this department.
1,2,00:48:30,Dylan,"I don’t need to tell you…
Irving: That’s a myth."
1,2,00:48:32,Irving,And don’t pretend you care about this department. You just want your waffle party.
1,2,00:48:35,Dylan,Beg-fucking-pardon. We’re supposed to like the perks. “And all in Lumon’s care shall revel in the bounty of the incentives spur.”
1,2,00:48:42,Irving,"Don’t pervert a handbook passage to me, okay?"
1,2,00:48:45,Irving,"Don’t do it.
Helly: Hey, guys?"
1,2,00:48:47,Irving,"Lumon has been good to us, and it is feckless to…"
1,2,00:48:48,Helly,Guys!
1,2,00:48:58,Helly,That.
1,2,00:49:00,Dylan,Yep.
1,2,00:49:02,Helly,Why is… Why is it…
1,2,00:49:03,Dylan,You okay. Just fence off the bad data like I showed you.
1,2,00:49:06,Irving,Can you see the perimeter?
1,2,00:49:17,Dylan,And bin it.
1,2,00:49:31,Dylan,Boom. Fucking refined.
1,2,00:49:33,Irving,"All right, Helly. Hip, hip."
1,2,00:49:36,Helly,They were scary. The numbers were scary.
1,2,00:49:56,Mark,Here’s the couch. I’ll find you a sleeping bag. And you can use the shower if you want.
1,2,00:50:05,Petey,What are you trying to say?
1,2,00:50:11,Petey,"Thanks for doing this, Mark."
1,2,00:50:13,Mark,"Well, I, you know, figured my work self would be pissed if I let you sleep in a greenhouse."
1,2,00:50:24,Mark,Light’s on the left.
1,2,00:50:53,Mark,You okay in there?
1,2,00:50:54,Petey,"Yeah! Yeah, I’m good."
1,2,00:52:09,Mark,"Petey, are you okay?"
1,3,00:00:10,Mark,"Petey, are you okay?"
1,3,00:00:17,Mark,Petey?
1,3,00:00:19,Petey,"Yeah, I’m good. I just slipped. You should invest in a bath mat, maybe."
1,3,00:00:25,Mark,"Yeah, okay. The robe is a gift from my brother-in-law. I’ve never worn it or anything. Sorry, it’s weird."
1,3,00:00:34,Mark,I have pillows. Do you need anything else?
1,3,00:00:37,Petey,"Yeah, I want you to stop shitting on this awesome robe."
1,3,00:00:41,Mark,"Well, you can keep it."
1,3,00:00:43,Petey,I will.
1,3,00:00:44,Petey,Hey. Are you sure nobody can see in any of these transoms?
1,3,00:00:49,Mark,Yeah. And everything’s locked upstairs.
1,3,00:00:53,Petey,Anybody live in that unit next door?
1,3,00:00:56,Mark,"No, it’s just Mrs. Selvig in the other direction. The neighborhood never really filled up, so it’s nice. Quiet."
1,3,00:01:06,Petey,Fortress of solitude.
1,3,00:01:08,Irving,"I still think an occasional mixer wouldn’t hurt anything. I checked, and it’s not expressly prohibited in the manual."
1,3,00:01:15,Petey,"Yeah, I bet! Dude, I pressed Cobel for an all-floor mixer last quarter. She said you’ll get one when you earn it, whatever that means."
1,3,00:01:22,Mark,"Cobel?
Petey: I can’t imagine Dylan’s 4% on Sunset Park’s gonna help with—"
1,3,00:01:28,Mark,Petey? You okay?
1,3,00:01:35,Petey,I’m sorry. Yeah. I just— I get disoriented. It’s temporary.
1,3,00:01:47,Mark,What’s Sunset Park?
1,3,00:01:52,Petey,I don’t know.
1,3,00:04:13,Petey,"It’s like having two different lives suddenly stitched together. But the relativity’s fucked. So, my first day at Lumon’s as far back as my fifth birthday."
1,3,00:04:23,Petey,"And with two pasts, it blurs the present too. But they said it will get better."
1,3,00:04:33,Mark,Who’s “they”?
1,3,00:04:37,Petey,“They” is a group of people that know severance is a blight on mankind. And they’re gonna do something about it.
1,3,00:04:45,Mark,The Whole Mind Collective?
1,3,00:04:47,Petey,"The kids trolling for signatures downtown? No, not the fucking WMC. Someone else."
1,3,00:04:55,Mark,"All right. Well— So, what do you want from me?"
1,3,00:05:05,Petey,Don’t you wanna know what you’re doing down there?
1,3,00:05:12,Mark,"Okay, look. You know, I’m not gonna unsever."
1,3,00:05:16,Petey,"Well, I don’t want you to unsever because that’s not a word."
1,3,00:05:20,Petey,"Reintegration.
Mark: All right. Well, whatever."
1,3,00:05:23,Mark,"You know, it hasn’t been a blight for me. It’s helped me."
1,3,00:05:29,Petey,Okay. What if the cost of that help is that you’re murdering people eight hours a day and you don’t even know it?
1,3,00:05:38,Mark,"Well, am I?"
1,3,00:05:42,Petey,"Look, I found a department. One they don’t tell us about. One where you don’t get to leave."
1,3,00:05:51,Mark,"Well, don’t none of us get to leave?"
1,3,00:05:53,Petey,"No, I mean you really don’t get to leave. As in, they’re down there right now."
1,3,00:05:58,Mark,"Well, what? Like, chained up, or—"
1,3,00:06:03,Mark,What?
1,3,00:06:09,Petey,I’m not gonna talk about it in here. I don’t know if the monitors are bugged. Or if Irving’s gonna walk in.
1,3,00:06:25,Mark,"Petey, we’re not at Lumon."
1,3,00:06:34,Petey,Then where the fuck is June?
1,3,00:06:47,Petey,"I’m sorry, Mark."
1,3,00:06:58,Mark,Who’s June?
1,3,00:07:02,Petey,June is my daughter. Greatest kid on Earth and a hell of a guitar player.
1,3,00:07:13,Petey,How happy are you that you asked me to stay here?
1,3,00:07:46,Cobel,"Oh, Mark. Are you all right?"
1,3,00:07:54,Steven,"But what do you say, Natalie, to the woman who became pregnant at work less than a month after her company went severed?"
1,3,00:08:01,Natalie,"Well, first, I’d suggest she reveal her identity if she wants an honest conversation"
1,3,00:08:05,Natalie,"about her experience.
Steven: How could she have that conversation when her workie was the one involved—
Natalie: Okay, first of all, workie?"
1,3,00:08:11,Steven,"That, as I understand, is the preferred term among—"
1,3,00:08:13,Natalie,I think it’s exactly the condescending verbiage that I’d expect from a group trying to save people from their own choices.
1,3,00:08:18,Steven,Choices? Did her insie have a—
1,3,00:08:20,Natalie,Insie? Where are you getting these terms?
1,3,00:08:22,Steven,Fine. Call it someone who’s had their brain split in half—
1,3,00:08:25,Natalie,That has nothing to do with what we do at Lumon nor any severance procedure.
1,3,00:08:29,Steven,I understand you don’t wanna answer my questions…
1,3,00:08:31,Natalie,"I’m answering your questions.
Steven: …because it’ll reveal that you are"
1,3,00:08:33,Steven,"complicit in something totally immoral.
Natalie: What’s immoral is—"
1,3,00:08:41,Television (voice),Tell me it’s not true.
1,3,00:08:44,Television (voice),"Well, I want to, but I can’t. See?"
1,3,00:08:48,Weather Channel (voice),"…continuing through the greater basin, probably into the afternoon, just as we predicted yesterday. The good news is, those clouds should dissipate somewhere over the Ganz area, leaving a clear, sunny day, for our friends in and around Kier. That said, the cold’s not letting up anywhere. And those roads are going to remain icy throughout the week and on into the weekend. So wherever you’re headed, please do commute with care."
1,3,00:09:20,Mark,"Petey. Wake up, Petey. Petey?"
1,3,00:09:33,Petey,Hey.
1,3,00:09:35,Mark,It’s morning. You are in my basement.
1,3,00:09:40,Petey,Right.
1,3,00:09:41,Mark,"So I’m going to work like you said. You can stay here if you want. I just wanna let you know, I’m not gonna reintegrate, you know?"
1,3,00:09:57,Petey,Okay.
1,3,00:09:59,Mark,"I lost my wife a couple years ago in a car accident. This is— It’s helping me, you know?"
1,3,00:10:06,Petey,"I’m sorry, Mark.
Mark: No, no, no. No."
1,3,00:10:10,Petey,At work…you’d come in sometimes with red eyes. We had a joke that you had an elevator allergy. There was even a song for it. But I always wondered.
1,3,00:10:32,Petey,You carry the hurt with you. You feel it down there too. You just don’t know what it is.
1,3,00:10:42,Mark,Okay. Why don’t you grab whatever you want up in the fridge? I should be back around 6:00.
1,3,00:11:04,Cobel,Hi!
1,3,00:11:06,Mark,"Hey.
Cobel: Mark, I’m sorry for the racket!"
1,3,00:11:10,Cobel,I’m just deicing my stoop.
1,3,00:11:13,Mark,No worries. Thanks again for the cookies.
1,3,00:11:17,Cobel,I’ll bring by more!
1,3,00:11:20,Mark,Please.
1,3,00:11:55,Judd,"Mr. Scout, how are you doing?
Mark: Hey, Judd."
1,3,00:12:38,Helly,I did a thing. I deleted the scary numbers.
1,3,00:12:41,Mark,When?
1,3,00:12:42,Helly,"Yesterday. You were gone.
Mark: I was?"
1,3,00:12:45,Irving,"Oh, yeah. Dylan took over training in your stead to great success."
1,3,00:12:49,Irving,"You look trim, Mark. I wonder if you were food poisoned."
1,3,00:12:53,Dylan,"Welcome back, boss. New photos come in?"
1,3,00:12:55,Irving,"Oh, good. You can finally get rid of those old ones."
1,3,00:13:02,Helly,"You may as well skip it actually, ’cause I put in my resignation request."
1,3,00:13:06,Mark,"You did submit it?
Helly: I did."
1,3,00:13:09,Helly,It’s good. It means you won’t get sent to the break room anymore.
1,3,00:13:14,Milchick,"Hello, Refiners."
1,3,00:13:16,Irving,"Hello, Mr. Milchick."
1,3,00:13:17,Milchick,"Mark, I spoke to your Outie yesterday. He sounded just shattered not to be at work. But now that you’re here, care to read your first morning announcements as department head?"
1,3,00:13:27,Mark,Sure. Should be easier without me in the audience.
1,3,00:13:34,Irving,Mark used to find it funny to interrupt Petey’s announcements. With gas having.
1,3,00:13:40,Mark,"Okay, quiet down, all. I’m Mark, your new announcements person. Just a couple things here."
1,3,00:13:51,Dylan,Why are you standing weird? Stand normal.
1,3,00:13:55,Mark,I’m— I’m standing great.
1,3,00:13:57,Helly,Are you uncomfortable? We could all look away?
1,3,00:14:00,Mark,"Okay, there’s been some garbage in the recycling. Please, everybody, don’t do that."
1,3,00:14:08,Mark,"As a reminder, Post-it Notes are not to be put on faces. They clog your Outie’s pores."
1,3,00:14:15,Dylan,"That one’s about me. I do this beloved character, Sticky Head."
1,3,00:14:18,Mark,"Also, please refrain from boasting about previously earned waffle parties?"
1,3,00:14:22,Dylan,Feeling attacked.
1,3,00:14:25,Mark,And lastly—
1,3,00:14:31,Mark,"Well, I’ve never seen a resignation request get such a quick turnaround."
1,3,00:14:36,Helly,Do I have to finish out the day or can I skip out now?
1,3,00:14:44,Mark,"Lastly, Helly’s resignation request…was denied."
1,3,00:14:53,Helly,"Yeah, no, that can’t be right. My Outie wouldn’t do that."
1,3,00:15:01,Mark,"You know, Petey used to say—"
1,3,00:15:22,Ricken,"This is so fun. Shall I, you know, tiptoe up and sneak to the door?"
1,3,00:15:30,Devon,"He’s at work, baby. It doesn’t matter.
Ricken: How do you know?"
1,3,00:15:32,Devon,"Because his car’s not here.
Ricken: Maybe he played hooky."
1,3,00:15:34,Devon,Can you go do it? ’Cause I gotta pee.
1,3,00:15:36,Ricken,Yes.
1,3,00:15:51,Ricken,"Against the door, or to the side?"
1,3,00:15:54,Devon,I think either’s really good.
1,3,00:15:58,Ricken,"Do you think he’ll be surprised?
Devon: I do."
1,3,00:16:00,Ricken,"My babe, I’m gonna put it off to the side."
1,3,00:16:03,Devon,Awesome.
1,3,00:16:14,Ricken,"Perfect.
Devon: Good."
1,3,00:16:15,Ricken,"I mean, it’s perfect.
Devon: Yes."
1,3,00:16:24,Ricken,He’s gonna be so excited.
1,3,00:16:25,Devon,"Yeah.
Ricken: I hope he comes home early."
1,3,00:16:27,Devon,He’s not going to.
1,3,00:17:28,Mark,Hey. What’s that? Sudoku?
1,3,00:17:31,Petey,It’s nothing.
1,3,00:17:33,Mark,What were you drawing?
1,3,00:17:34,Petey,"You getting back to work, in cubist form."
1,3,00:17:36,Mark,"Kay, two things. How do you know what cubist form is? And what the fuck are you wearing?"
1,3,00:17:45,Petey,"Oh, fuck."
1,3,00:18:55,Cobel,No.
1,3,00:19:22,Cobel,Yes?
1,3,00:19:29,Cobel,What did he tell her after the announcement?
1,3,00:19:44,Cobel,"No, it’s not so bad."
1,3,00:19:52,Cobel,Just mildly aggressive.
1,3,00:19:58,Cobel,Did you give her directed praise?
1,3,00:20:02,Cobel,Uh-huh. Uh-huh. I’m coming.
1,3,00:21:09,Mark,"Hey, Helly?"
1,3,00:21:11,Helly,Go away.
1,3,00:21:12,Mark,"Are you okay?
Helly: I’m fine."
1,3,00:21:14,Mark,"I mean, it’s been, like, 45 minutes."
1,3,00:21:21,Helly,I’m using the bathroom.
1,3,00:21:23,Mark,Okay. It’s just— It has been a while.
1,3,00:21:27,Helly,"I’m fine, Mark.
Mark: I think I need to come in."
1,3,00:21:30,Mark,"That’s— Okay?
Helly: No!"
1,3,00:21:33,Mark,"I am going to come in, so get ready. Do the things you need to do ’cause I’m comin’ in."
1,3,00:21:38,Helly,No!
1,3,00:21:39,Mark,"Okay, here I come. I’m sorry.
Helly: Mark, no! I’m not decent!"
1,3,00:21:41,Helly,"Do— Jesus.
Mark: I’m sorry. I’m—"
1,3,00:21:46,Mark,"Writing the note directly on your skin. Well, unfortunately, the detectors can pick up lettering anywhere."
1,3,00:21:51,Helly,Does this look like lettering to you?
1,3,00:21:53,Mark,"Well, if you put your arms together."
1,3,00:21:58,Mark,"Not bad. I thought you were starting to, like, be okay here."
1,3,00:22:04,Helly,"What, ’cause I did the numbers thing?"
1,3,00:22:06,Mark,"Well, you got a win. You know, a lot of people find joy in that."
1,3,00:22:09,Helly,It literally causes fear.
1,3,00:22:11,Mark,That’s just one subset of numbers. The others are more comforting—
1,3,00:22:14,Helly,"Mark, I don’t wanna work here with you. So don’t burst into the bathroom with your pathetic boss voice on and try to convince me that I do."
1,3,00:22:24,Mark,"Okay, I’ll give you five minutes to scrub your arms."
1,3,00:22:26,Helly,Or what?
1,3,00:22:29,Mark,Do you want Graner to use the bad soap?
1,3,00:22:33,Helly,There’s bad soap?
1,3,00:22:39,Helly,"Thanks, boss. Yeah, I fucking love working here."
1,3,00:22:44,Irving,"Mark.
Mark: Irv."
1,3,00:22:45,Irving,I was listening at the door. I heard it all.
1,3,00:22:47,Mark,"Okay.
Irving: I am troubled by you having high-stress exchanges like that so fresh off your food poisoning."
1,3,00:22:53,Mark,It’s fine.
1,3,00:22:54,Irving,The loathing with which she spoke to you.
1,3,00:22:57,Mark,"Well, acclimating takes time."
1,3,00:22:58,Irving,And guidance.
1,3,00:23:01,Mark,"What’s on your mind, Irving?"
1,3,00:23:05,Irving,"Dylan was going on all yesterday about incentives, pencil erasers and waffle parties, as though that’s why we’re here. That’s not why we’re here. If it’s a deeper meaning she craves, she should see the Perpetuity Wing."
1,3,00:23:21,Mark,She can read about all that stuff in the handbook.
1,3,00:23:23,Irving,You know it’s different to be there. To see it.
1,3,00:23:29,Mark,"It just seems premature. I mean, that place is a lot."
1,3,00:23:31,Irving,Correct. That place is everything.
1,3,00:23:41,Milchick,How’d the check go?
1,3,00:23:42,Cobel,"There was a package left at his door from someone. Open it, would you?"
1,3,00:23:49,Cobel,"Oh, God.
Milchick: Is this the brother-in-law?"
1,3,00:23:51,Cobel,Ricken. His fifth book.
1,3,00:23:57,Milchick,“Chapter 12: On Learning to Be Emotionally Nude in Front of My Wife.”
1,3,00:24:01,Cobel,"Check it for messages, just to be safe."
1,3,00:24:04,Milchick,Mark.
1,3,00:24:07,Milchick,"Can I help you?
Mark: Does she have a moment?"
1,3,00:24:09,Milchick,Did you fill out an official request for supervisory interaction?
1,3,00:24:14,Mark,"No, I—
Cobel: It’s fine. Come in."
1,3,00:24:16,Mark,Sorry. I can fill out the form.
1,3,00:24:19,Cobel,What is it? Get the door.
1,3,00:24:28,Mark,Irving thought we should take Helly to the Perpetuity Wing today.
1,3,00:24:31,Cobel,"Well, it’s a good thing I made Irving department chief."
1,3,00:24:34,Mark,Sorry. I think I should take Helly and the team to the Perpetuity Wing.
1,3,00:24:40,Cobel,And have you filled out a common-space reservation slip?
1,3,00:24:46,Mark,"No, I—
Cobel: Mark."
1,3,00:24:48,Mark,"I’m sorry. I’ve just been— I don’t know. It’s been weird since Petey left. I mean, you know, he was— He set the tone."
1,3,00:25:02,Cobel,"If Petey were the tone-setter you’re lionizing him as, he’d still be here."
1,3,00:25:12,Mark,What does that mean?
1,3,00:25:14,Cobel,Are you gonna make me throw my mug at you?
1,3,00:25:19,Mark,I— Why would you—
1,3,00:25:22,Cobel,"Get MDR to its numbers.
Mark: Okay."
1,3,00:25:28,Cobel,Mark?
1,3,00:25:31,Cobel,What I just did was something I knew that you could handle and grow from. It was very painful for me. I hope that you’ll let it help you.
1,3,00:25:50,Mark,Open or closed?
1,3,00:25:58,Cobel,Both.
1,3,00:26:03,Mark,I’ll just—
1,3,00:26:09,Dylan,My delts are embarrassingly good today. My Outie does muscle shows for sure.
1,3,00:26:15,Irving,"If your Outie did muscle shows, you wouldn’t have to work here."
1,3,00:26:17,Dylan,"I’m sorry, do you know how much muscle shows pay? No, none of us can know that."
1,3,00:26:21,Irving,"I imagine it’s a tiered system. Perhaps there are monetary prizes for gold, silver and bronze."
1,3,00:26:27,Dylan,No. My guess is that they do it piecemeal per muscle. So…
1,3,00:26:31,Irving,"No, I don’t think so.
Dylan: Best delt, 30 bucks."
1,3,00:26:34,Dylan,"Best ab, 20 bucks. Biceps are a little flashier, 75 bucks."
1,3,00:26:38,Irving,I would think lats carry a high value. They’re considered very attractive in muscle-building circles. And in society at large.
1,3,00:26:44,Dylan,"Lats are bullshit, dude—"
1,3,00:26:46,Irving,"The center of a good physique.
Dylan: You are alone on this one, Irv…"
1,3,00:26:49,Irving,"You’ve never noticed my lats?
Dylan: …I assure you. Never once."
1,3,00:26:51,Irving,You don’t understand why my posture’s ramrod straight. You see how…
1,3,00:27:04,Mark,Thirsty?
1,3,00:27:09,Mark,"Hey, just in case you find this relevant for some reason, the code detectors can read messages hidden inside the body as well. Also, when that happens, it’s Milchick’s job to extract the message from you. And when he asks how long ago you ingested it, I really can’t recommend honesty enough. It’s easier for you both if he knows which end to start from."
1,3,00:27:50,Mark,Another good try though.
1,3,00:27:56,Mark,Go shut down your workstation. We’re taking a trip.
1,3,00:27:58,Dylan,The power is in your calves.
1,3,00:28:00,Irving,"…and it’s always been that way. I can tell you that right now, young boy."
1,3,00:28:05,Irving,All eight CEOs have been of the Eagan lineage. A line dating back to the founder.
1,3,00:28:09,Irving,"I have a mnemonic poem to help you remember their names. I authored it myself, and of course, it falls outside corporate canon, and it’s poetically imperfect, to be sure. There’s a slant rhyme in the second verse. of “Ambrose” to “ban those,” which was necessary to further the narrative, but regrettable."
1,3,00:28:26,Irving,Ambrose is sometimes unfairly maligned as a black sheep in the annals of the family.
1,3,00:28:30,Helly,What’s this?
1,3,00:28:31,Irving,"And it certainly wasn’t my intent to slight him further,"
1,3,00:28:34,Irving,"but I think you’ll find…
Helly: “Eagan Bingo”?"
1,3,00:28:37,Dylan,Hey. Eagan Bingo.
1,3,00:28:38,Mark,"We shouldn’t, right? This—
Irving: …for when we arrive…"
1,3,00:28:42,Helly,"Hey, what the hell is Eagan Bingo?"
1,3,00:28:44,Dylan,"It’s how you don’t die of boredom in the perpetuity wing. And come on, it’ll be an excellent opportunity for everyone except Irv to bond."
1,3,00:29:02,Mark,Optics and Design.
1,3,00:29:04,Burt,Macrodata Refinement.
1,3,00:29:08,Irving,Burt.
1,3,00:29:09,Burt,Hi. I trust that your session was good.
1,3,00:29:13,Irving,"Great, very restorative."
1,3,00:29:15,Mark,Wa— You two know each other?
1,3,00:29:16,Irving,"We were just admiring some Lumon artwork together, very briefly."
1,3,00:29:21,Burt,"Remember, we’ll have those new handbook totes soon."
1,3,00:29:24,Irving,So exciting.
1,3,00:29:25,Dylan,Thanks for the tip. You got some business or are you just out for a fucking stroll?
1,3,00:29:28,Mark,"Dylan.
Dylan: What? I just. I just. I think you guys are cool,"
1,3,00:29:30,Dylan,and I’m just wondering what you’re up to. It’s rare seeing you out of your hole.
1,3,00:29:34,Felicia,Egg drop challenge in the Team-building Space. Tight department like us gotta keep our synergy up.
1,3,00:29:40,Dylan,Egg drop challenge. You buy this fucking shit?
1,3,00:29:43,Felicia,"And what are you guys doing?
Burt: Felicia."
1,3,00:29:44,Mark,"Perpetuity wing visit. This is Helly, our new refiner."
1,3,00:29:48,Irving,"This is—
Burt: Welcome, Helly."
1,3,00:29:50,Burt,"Well, we should get back. Can’t leave the nest empty."
1,3,00:29:56,Mark,"Good to see you, O&D."
1,3,00:30:00,Dylan,Those eggs look like shit.
1,3,00:30:07,Mark,"Irving, come on."
1,3,00:30:16,Cobel,Seth?
1,3,00:30:23,Cobel,Natalie.
1,3,00:30:24,Natalie,"Harmony, hello."
1,3,00:30:27,Cobel,I wasn’t expecting— Is this about Helena?
1,3,00:30:31,Natalie,"No, this is about Peter Kilmer. And I should tell you that the Board is joining us."
1,3,00:31:03,Natalie,The Board would like you to speak first.
1,3,00:31:05,Cobel,"Oh, yes. Of course."
1,3,00:31:07,Cobel,Salutations.
1,3,00:31:15,Cobel,"So, the search for Kilmer continues. I will say this. Not to be alarmist, but prior to his departure, there were some troubling signs of possible… reintegration."
1,3,00:31:47,Natalie,"Okay. So, the Board is conveying pretty strongly that the severance procedure is provenly irreversible."
1,3,00:31:56,Cobel,Yes—
1,3,00:31:57,Natalie,And that this knowledge should be a given for a person managing a severed floor.
1,3,00:32:01,Cobel,"Yes, of course."
1,3,00:32:02,Natalie,"While, of course, getting MDR to their projected numbers by the quarterly deadline in three weeks."
1,3,00:32:07,Cobel,"Yes, of course. We are quickly rekindling our yield down here with our nimble new refiner."
1,3,00:32:15,Cobel,"And for what it’s worth, I’d like—
Natalie: The Board has concluded the call."
1,3,00:32:21,Cobel,"Yes, okay. Thank you."
1,3,00:32:26,Cobel,"And may I ask—
Natalie: Goodbye, Harmony."
1,3,00:32:34,Helly,"There’s seriously a two-person department? Like, they only ever see each other?"
1,3,00:32:37,Irving,"For the most part. It’s lonely, I suspect."
1,3,00:32:41,Dylan,And unnatural. Perverse.
1,3,00:32:43,Mark,O&D is nice.
1,3,00:32:44,Dylan,"No, they’re not. Nor do they share our values. Kier sorted the departments by virtue. Macrodats are clever and true, while O&D’s more cruelty-centered."
1,3,00:32:53,Helly,How many departments are there?
1,3,00:32:54,Dylan,"Probably 30.
Mark: Around five."
1,3,00:32:55,Irving,No one’s quite sure.
1,3,00:32:57,Dylan,"O&D tried a violent coup on the others decades ago, and that’s why they reduced them down to two. And that’s why they keep us all so far apart now."
1,3,00:33:03,Irving,That’s an absolute fiction.
1,3,00:33:05,Helly,Did they ever kill anyone?
1,3,00:33:06,Mark,Nope. There was no coup. No one killed anyone.
1,3,00:33:09,Helly,Then why don’t we ever hang out?
1,3,00:33:12,Mark,"I mean, I’m 99% sure there was no coup."
1,3,00:33:17,Helly,"If they come back and attack us, I think we should kill Mark."
1,3,00:33:20,Mark,"Oh, yeah?
Helly: Yeah."
1,3,00:33:21,Helly,So they think we’re crazy with nothing to lose.
